172.19.0.1 - - [10/Jun/2025:12:06:47 +0000] "GET /api/health HTTP/1.1" 200 330 "-" "curl/7.81.0" "-"
31.223.100.179 - - [10/Jun/2025:12:10:04 +0000] "GET /_next/static/chunks/main-app-946cd85264d987c9.js HTTP/1.1" 200 463 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:04 +0000] "GET /_next/static/chunks/app/layout-d12e127e47d73ce1.js HTTP/1.1" 200 560 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:04 +0000] "GET /_next/static/chunks/4bd1b696-5ff5ad4cf84e7690.js HTTP/1.1" 200 53124 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:04 +0000] "GET /_next/static/chunks/app/page-7a9f9a78be38df75.js HTTP/1.1" 200 10977 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:04 +0000] "GET /_next/static/chunks/517-9c44c0f5cc6ddd0c.js HTTP/1.1" 200 50741 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:04 +0000] "GET /_next/static/chunks/906-e79ea1d06bb41446.js HTTP/1.1" 200 120656 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:05 +0000] "GET /favicon.ico HTTP/1.1" 404 2917 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:24 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:29 +0000] "GET / HTTP/1.1" 304 0 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:31 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmZPWgUWQk3q3H291mP9E48qqQGYNDvYxWja6ZzAGy4cWr HTTP/1.1" 200 172 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:31 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmXf27SMWyVbNEPaQAWuheoc3ophFRvpzjaa5GicEFe24N HTTP/1.1" 200 173 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:32 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmXveQuyMc4XpUoov2c6osZfCMy2S7bG6iGF7SHm7PEhAc HTTP/1.1" 200 595456 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:32 +0000] "GET /_next/image?url=%2Fapi%2Fimage-proxy%3Furl%3Dhttps%253A%252F%252Fgateway.pinata.cloud%252Fipfs%252FQmXveQuyMc4XpUoov2c6osZfCMy2S7bG6iGF7SHm7PEhAc%253Fimg-width%253D250%2526img-format%253Dwebp&w=640&q=75 HTTP/1.1" 200 13141 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:32 +0000] "GET /_next/image?url=%2Fapi%2Fimage-proxy%3Furl%3Dhttps%253A%252F%252Fgateway.pinata.cloud%252Fipfs%252FQmeWKMFnFb2JNYsH7H8WDbP8FQgsD142vt2ZxLHnUMsyxr%253Fimg-width%253D250%2526img-format%253Dwebp&w=640&q=75 HTTP/1.1" 200 7158 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:34 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmZPWgUWQk3q3H291mP9E48qqQGYNDvYxWja6ZzAGy4cWr HTTP/1.1" 200 172 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:10:34 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmXf27SMWyVbNEPaQAWuheoc3ophFRvpzjaa5GicEFe24N HTTP/1.1" 200 173 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
78.173.66.88 - - [10/Jun/2025:12:10:40 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmZPWgUWQk3q3H291mP9E48qqQGYNDvYxWja6ZzAGy4cWr HTTP/1.1" 200 172 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
78.173.66.88 - - [10/Jun/2025:12:10:40 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmXf27SMWyVbNEPaQAWuheoc3ophFRvpzjaa5GicEFe24N HTTP/1.1" 200 173 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
78.173.66.88 - - [10/Jun/2025:12:10:40 +0000] "GET /_next/image?url=%2Fapi%2Fimage-proxy%3Furl%3Dhttps%253A%252F%252Fgateway.pinata.cloud%252Fipfs%252FQmeWKMFnFb2JNYsH7H8WDbP8FQgsD142vt2ZxLHnUMsyxr%253Fimg-width%253D250%2526img-format%253Dwebp&w=256&q=75 HTTP/1.1" 200 1966 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
78.173.66.88 - - [10/Jun/2025:12:10:40 +0000] "GET /_next/image?url=%2Fapi%2Fimage-proxy%3Furl%3Dhttps%253A%252F%252Fgateway.pinata.cloud%252Fipfs%252FQmXveQuyMc4XpUoov2c6osZfCMy2S7bG6iGF7SHm7PEhAc%253Fimg-width%253D250%2526img-format%253Dwebp&w=256&q=75 HTTP/1.1" 200 5455 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
78.173.66.88 - - [10/Jun/2025:12:10:40 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmXveQuyMc4XpUoov2c6osZfCMy2S7bG6iGF7SHm7PEhAc HTTP/1.1" 200 595417 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
78.173.66.88 - - [10/Jun/2025:12:10:49 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmZPWgUWQk3q3H291mP9E48qqQGYNDvYxWja6ZzAGy4cWr1 HTTP/1.1" 500 174 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
78.173.66.88 - - [10/Jun/2025:12:10:49 +0000] "GET /_next/image?url=%2Fapi%2Fimage-proxy%3Furl%3Dhttps%253A%252F%252Fgateway.pinata.cloud%252Fipfs%252FQmZPWgUWQk3q3H291mP9E48qqQGYNDvYxWja6ZzAGy4cWr1%253Fimg-width%253D200%2526img-format%253Dwebp&w=256&q=75 HTTP/1.1" 400 54 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
204.76.203.206 - - [10/Jun/2025:12:10:57 +0000] "GET / HTTP/1.1" 200 8109 "-" "-" "-"
78.173.66.88 - - [10/Jun/2025:12:11:46 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmXf27SMWyVbNEPaQAWuheoc3ophFRvpzjaa5GicEFe24N HTTP/1.1" 500 173 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
78.173.66.88 - - [10/Jun/2025:12:11:46 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmZPWgUWQk3q3H291mP9E48qqQGYNDvYxWja6ZzAGy4cWr HTTP/1.1" 500 173 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
78.173.66.88 - - [10/Jun/2025:12:11:46 +0000] "GET /_next/image?url=%2Fapi%2Fimage-proxy%3Furl%3Dhttps%253A%252F%252Fgateway.pinata.cloud%252Fipfs%252FQmXf27SMWyVbNEPaQAWuheoc3ophFRvpzjaa5GicEFe24N%253Fimg-width%253D250%2526img-format%253Dwebp&w=256&q=75 HTTP/1.1" 400 54 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
78.173.66.88 - - [10/Jun/2025:12:11:46 +0000] "GET /_next/image?url=%2Fapi%2Fimage-proxy%3Furl%3Dhttps%253A%252F%252Fgateway.pinata.cloud%252Fipfs%252FQmZPWgUWQk3q3H291mP9E48qqQGYNDvYxWja6ZzAGy4cWr%253Fimg-width%253D250%2526img-format%253Dwebp&w=256&q=75 HTTP/1.1" 400 54 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36 Edg/137.0.0.0" "-"
31.223.100.179 - - [10/Jun/2025:12:12:05 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmXveQuyMc4XpUoov2c6osZfCMy2S7bG6iGF7SHm7PEhAc HTTP/1.1" 500 173 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:12:05 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmXf27SMWyVbNEPaQAWuheoc3ophFRvpzjaa5GicEFe24N HTTP/1.1" 500 173 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:12:05 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmZPWgUWQk3q3H291mP9E48qqQGYNDvYxWja6ZzAGy4cWr HTTP/1.1" 500 173 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:12:05 +0000] "GET /_next/image?url=%2Fapi%2Fimage-proxy%3Furl%3Dhttps%253A%252F%252Fgateway.pinata.cloud%252Fipfs%252FQmXveQuyMc4XpUoov2c6osZfCMy2S7bG6iGF7SHm7PEhAc%253Fimg-width%253D250%2526img-format%253Dwebp&w=640&q=75 HTTP/1.1" 200 13141 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:12:06 +0000] "GET /_next/image?url=%2Fapi%2Fimage-proxy%3Furl%3Dhttps%253A%252F%252Fgateway.pinata.cloud%252Fipfs%252FQmXf27SMWyVbNEPaQAWuheoc3ophFRvpzjaa5GicEFe24N%253Fimg-width%253D250%2526img-format%253Dwebp&w=640&q=75 HTTP/1.1" 400 54 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:12:06 +0000] "GET /_next/image?url=%2Fapi%2Fimage-proxy%3Furl%3Dhttps%253A%252F%252Fgateway.pinata.cloud%252Fipfs%252FQmZPWgUWQk3q3H291mP9E48qqQGYNDvYxWja6ZzAGy4cWr%253Fimg-width%253D250%2526img-format%253Dwebp&w=640&q=75 HTTP/1.1" 400 54 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:12:08 +0000] "GET /_next/image?url=%2Fapi%2Fimage-proxy%3Furl%3Dhttps%253A%252F%252Fgateway.pinata.cloud%252Fipfs%252FQmXveQuyMc4XpUoov2c6osZfCMy2S7bG6iGF7SHm7PEhAc%253Fimg-width%253D250%2526img-format%253Dwebp&w=640&q=75 HTTP/1.1" 200 13141 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:12:08 +0000] "GET /_next/image?url=%2Fapi%2Fimage-proxy%3Furl%3Dhttps%253A%252F%252Fgateway.pinata.cloud%252Fipfs%252FQmXveQuyMc4XpUoov2c6osZfCMy2S7bG6iGF7SHm7PEhAc%253Fimg-width%253D250%2526img-format%253Dwebp&w=640&q=75 HTTP/1.1" 200 13141 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:12:13 +0000] "GET / HTTP/1.1" 304 0 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:12:16 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmXf27SMWyVbNEPaQAWuheoc3ophFRvpzjaa5GicEFe24N HTTP/1.1" 500 173 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:12:16 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmXveQuyMc4XpUoov2c6osZfCMy2S7bG6iGF7SHm7PEhAc HTTP/1.1" 500 173 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
31.223.100.179 - - [10/Jun/2025:12:12:16 +0000] "GET /api/ipfs?url=https%3A%2F%2Fgateway.pinata.cloud%2Fipfs%2FQmZPWgUWQk3q3H291mP9E48qqQGYNDvYxWja6ZzAGy4cWr HTTP/1.1" 500 173 "http://195.26.249.142:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
